site_id,survey_date,pit_tag_id
70413,2013-07-22,900118001027669
70413,2013-07-22,900118001027943
70413,2013-07-22,900118001028117
70413,2013-07-22,900118001028708
70413,2013-07-22,900118001029071
70413,2013-07-22,900118001029743
70413,2013-07-22,900118001029981
70413,2013-07-22,900118001030201
70413,2013-07-22,900118001030340
70413,2013-07-22,900118001057993
70279,2013-07-26,118001058908
70413,2013-07-26,900118001027669
70279,2013-07-26,900118001027825
70413,2013-07-26,900118001027943
70413,2013-07-26,900118001028117
70279,2013-07-26,900118001028253
70413,2013-07-26,900118001028329
70413,2013-07-26,900118001028660
70413,2013-07-26,900118001028708
70413,2013-07-26,900118001028945
70279,2013-07-26,900118001029064
70413,2013-07-26,900118001029071
70413,2013-07-26,900118001029276
70413,2013-07-26,900118001029701
70279,2013-07-26,900118001029717
70279,2013-07-26,900118001029880
70413,2013-07-26,900118001029981
70413,2013-07-26,900118001030121
70413,2013-07-26,900118001030201
70413,2013-07-26,900118001030233
70279,2013-07-26,900118001030336
70413,2013-07-26,900118001030340
70279,2013-07-26,900118001031580
70279,2013-07-26,900118001057684
70413,2013-07-26,900118001057993
70279,2013-07-26,900118001058076
70279,2013-07-26,900118001058357
70279,2013-07-26,900118001059382
70279,2013-07-26,985121019071757
70413,2013-08-01,900118001027669
70413,2013-08-01,900118001027943
70413,2013-08-01,900118001028117
70413,2013-08-01,900118001028660
70413,2013-08-01,900118001028708
70413,2013-08-01,900118001028945
70413,2013-08-01,900118001029071
70413,2013-08-01,900118001029276
70413,2013-08-01,900118001029614
70413,2013-08-01,900118001029701
70413,2013-08-01,900118001029981
70413,2013-08-01,900118001030121
70413,2013-08-01,900118001030201
70413,2013-08-01,900118001030233
70413,2013-08-01,900118001030340
70413,2013-08-01,900118001057993
70279,2013-08-02,118001058908
70279,2013-08-02,900118001027732
70279,2013-08-02,900118001027825
70279,2013-08-02,900118001029064
70279,2013-08-02,900118001029179
70279,2013-08-02,900118001029717
70279,2013-08-02,900118001029880
70279,2013-08-02,900118001030336
70279,2013-08-02,900118001030450
70279,2013-08-02,900118001030621
70279,2013-08-02,900118001031580
70279,2013-08-02,900118001031659
70279,2013-08-02,900118001058076
70279,2013-08-02,900118001058357
70279,2013-08-02,985121019071757
70413,2013-08-03,900118001027669
70413,2013-08-03,900118001027943
70413,2013-08-03,900118001028117
70413,2013-08-03,900118001028329
70413,2013-08-03,900118001028708
70413,2013-08-03,900118001028945
70413,2013-08-03,900118001029071
70413,2013-08-03,900118001029276
70413,2013-08-03,900118001029701
70413,2013-08-03,900118001029981
70413,2013-08-03,900118001030121
70413,2013-08-03,900118001030340
70413,2013-08-03,900118001057993
70279,2013-08-04,900118001027732
70279,2013-08-04,900118001028253
70279,2013-08-04,900118001029064
70279,2013-08-04,900118001029179
70279,2013-08-04,900118001029880
70279,2013-08-04,900118001030336
70279,2013-08-04,900118001030621
70279,2013-08-04,900118001031580
70279,2013-08-04,900118001031659
70279,2013-08-04,900118001057684
70279,2013-08-04,900118001058076
70279,2013-08-04,900118001058357
70279,2013-08-04,985121019071757
70279,2013-08-11,118001071757
70279,2013-08-11,900118001027732
70279,2013-08-11,900118001029064
70279,2013-08-11,900118001029179
70279,2013-08-11,900118001029717
70279,2013-08-11,900118001029880
70279,2013-08-11,900118001030336
70279,2013-08-11,900118001030450
70279,2013-08-11,900118001030621
70279,2013-08-11,900118001031580
70279,2013-08-11,900118001058076
70279,2013-08-11,900118001058357
70279,2013-08-11,900118001059382
70413,2013-08-12,900118001027669
70413,2013-08-12,900118001027943
70413,2013-08-12,900118001028117
70413,2013-08-12,900118001028660
70413,2013-08-12,900118001028708
70413,2013-08-12,900118001028945
70413,2013-08-12,900118001029071
70413,2013-08-12,900118001029276
70413,2013-08-12,900118001029614
70413,2013-08-12,900118001029701
70413,2013-08-12,900118001029743
70413,2013-08-12,900118001029981
70413,2013-08-12,900118001030121
70413,2013-08-12,900118001030201
70413,2013-08-12,900118001030233
70413,2013-08-12,900118001030340
70413,2013-08-12,900118001057993
